Entry	Entry name	Protein names	Status	Gene names  (primary )
L7RHH8	L7RHH8_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B9VTG0	B9VTG0_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D0QE03	D0QE03_ERYMI	BDNF (Fragment)	unreviewed	BDNF
G3CEL0	G3CEL0_9AMPH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7REJ8	L7REJ8_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A9QWH9	A9QWH9_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8S1	B4Z8S1_HYLPL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A4L7M4	A4L7M4_9SALA	Brain-derived neurotrophic factor	unreviewed	BDNF
B4Z911	B4Z911_TAUER	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B9VTG1	B9VTG1_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q3K1	V9Q3K1_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
F2VDL6	F2VDL6_9NEOB	BDNF (Fragment)	unreviewed	BDNF
F4ZT70	F4ZT70_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F2VDM4	F2VDM4_9NEOB	BDNF (Fragment)	unreviewed	BDNF
A0A1C9H674	A0A1C9H674_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A059VKC2	A0A059VKC2_9CORV	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
F8UJ59	F8UJ59_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K7WNU3	K7WNU3_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	bdnf
D2YZ20	D2YZ20_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
X2KT57	X2KT57_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
O13119	O13119_PROAT	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT84	F4ZT84_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K9JYY4	K9JYY4_9NEOB	BDNF (Fragment)	unreviewed	bdnf
B4Z8Q2	B4Z8Q2_9PASS	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CY64	B6CY64_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
H9MHF5	H9MHF5_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
X2LI34	X2LI34_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H3WIV7	A0A0H3WIV7_GOPPO	Brain-derived neurotrophic factor isoform X3 (Fragment)	unreviewed	BDNF
H9MHA0	H9MHA0_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B9VTG2	B9VTG2_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D0QE04	D0QE04_CHABO	BDNF (Fragment)	unreviewed	BDNF
E9P2H6	E9P2H6_COLVA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F7J1N6	F7J1N6_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2YZB0	D2YZB0_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A089VRT1	A0A089VRT1_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHA4	H9MHA4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7S4D8	L7S4D8_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7S5I0	L7S5I0_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q521	V9Q521_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
A0A167HVU2	A0A167HVU2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
R9XM57	R9XM57_NATNA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1D8EKA3	A0A1D8EKA3_9ANUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F2VDM9	F2VDM9_9NEOB	BDNF (Fragment)	unreviewed	BDNF
L7RDW1	L7RDW1_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A1XD24	A1XD24_PHRMY	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8U2	B4Z8U2_9PICI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HVU8	A0A167HVU8_SCETR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2YZ25	D2YZ25_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8UJ70	F8UJ70_PHRMY	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H645	A0A1C9H645_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B7T9V0	B7T9V0_LEPKE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VVH1	A0A0H4VVH1_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5T4	D6P5T4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VPU3	A0A0H4VPU3_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT47	F4ZT47_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q4T7	V9Q4T7_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
L7RED3	L7RED3_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VVI7	A0A0H4VVI7_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5N7	D6P5N7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHD9	H9MHD9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z924	B4Z924_VIDCH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9P2I4	E9P2I4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1W5T389	A0A1W5T389_9PSIT	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A9QWL3	A9QWL3_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H648	A0A1C9H648_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D0QE30	D0QE30_9SAUR	BDNF (Fragment)	unreviewed	BDNF
A0A089XC45	A0A089XC45_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
C5H0H4	C5H0H4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A089XC53	A0A089XC53_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A1XCZ3	A1XCZ3_DIPAM	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1W5T3A2	A0A1W5T3A2_9AVES	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C5IG38	C5IG38_DANRE	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
A0A0Y0Q446	A0A0Y0Q446_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0U3DS07	A0A0U3DS07_BUFBU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8UJ80	F8UJ80_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C7SSK4	C7SSK4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H6K9	A0A1C9H6K9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A172MFU0	A0A172MFU0_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
R4HK25	R4HK25_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
I6NVZ2	I6NVZ2_LEPOA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3CEJ9	G3CEJ9_9AMPH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A172MFU2	A0A172MFU2_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8X7	B4Z8X7_PHAAR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5T0	D6P5T0_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8Z8	B4Z8Z8_9CHAR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q4V0	V9Q4V0_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
A0A088DBU7	A0A088DBU7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A109QYQ0	A0A109QYQ0_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8S5	B4Z8S5_9AVES	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8SN90	F8SN90_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7SA74	L7SA74_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1D8EKD0	A0A1D8EKD0_9ANUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3CEK3	G3CEK3_HYNTO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q534	V9Q534_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
G8HY71	G8HY71_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1D8EKD8	A0A1D8EKD8_9ANUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0F7IJ74	A0A0F7IJ74_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
R9XMI3	R9XMI3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8Y0	B4Z8Y0_PHOCH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J3T3I9	J3T3I9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1W5T4A1	A0A1W5T4A1_9AVES	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D3JCH8	D3JCH8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C0L6Q7	C0L6Q7_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q3I0	V9Q3I0_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
B3SPL0	B3SPL0_CAICR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT53	F4ZT53_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C7SSJ7	C7SSJ7_MADIG	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0U3DNF6	A0A0U3DNF6_BUFBU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9QIT5	E9QIT5_DANRE	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
J3T3K3	J3T3K3_VARVA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A059VEC5	A0A059VEC5_9CORV	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
A0A0U3DT97	A0A0U3DT97_BUFBU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F1Q5K0	F1Q5K0_DANRE	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
F4ZT95	F4ZT95_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V5KUF6	V5KUF6_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1B0P9N5	A0A1B0P9N5_BOACO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G8HY26	G8HY26_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B0V301	B0V301_DANRE	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
K4GNS6	K4GNS6_CROPO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9P2H0	E9P2H0_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0U3E4S3	A0A0U3E4S3_BUFBU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G8HY44	G8HY44_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G8HY64	G8HY64_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0U3C451	A0A0U3C451_BUFBU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
S4T230	S4T230_MADIG	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q9YH42	Q9YH42_DANRE	Brain-derived neurotrophic factor	unreviewed	bdnf
E9KV67	E9KV67_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0U3CCD1	A0A0U3CCD1_BUFBU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1D8EKD5	A0A1D8EKD5_9ANUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0U3C0M8	A0A0U3C0M8_BUFBU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0U3DT85	A0A0U3DT85_BUFBU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0U3DCY6	A0A0U3DCY6_BUFBU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B3SPM5	B3SPM5_CROPO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0U2ULN5	A0A0U2ULN5_BUFBU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8V1	B4Z8V1_MERNU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0U3DBG3	A0A0U3DBG3_BUFBU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E3T9Z7	E3T9Z7_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0U3DBH9	A0A0U3DBH9_BUFBU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VPQ8	A0A0H4VPQ8_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8SN88	F8SN88_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q4Z7	V9Q4Z7_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
A0A0N6Y127	A0A0N6Y127_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0U2KSF9	A0A0U2KSF9_BUFBU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT72	F4ZT72_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9KV45	E9KV45_ANNPU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
O93278	O93278_DANRE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8Q7	B4Z8Q7_COLCL	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9KV68	E9KV68_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E3T9X2	E3T9X2_SPHPU	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RDR5	L7RDR5_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5S3	D6P5S3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0K1W412	A0A0K1W412_LIOWH	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
J3TKK0	J3TKK0_VARBR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q557	V9Q557_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
D6P5P9	D6P5P9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A172MFV8	A0A172MFV8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RE64	L7RE64_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7REC9	L7REC9_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A9QWI7	A9QWI7_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C3U3K5	C3U3K5_9SAUR	BDNF (Fragment)	unreviewed	BDNF
B7T9U6	B7T9U6_LEPOA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M1RH19	M1RH19_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
G8HY28	G8HY28_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8R8	B4Z8R8_9DEND	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F7J200	F7J200_9ANUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1D8EK85	A0A1D8EK85_9ANUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F2VDL8	F2VDL8_9NEOB	BDNF (Fragment)	unreviewed	BDNF
A0A1W5T432	A0A1W5T432_BUCRH	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G8HY22	G8HY22_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F2VDN8	F2VDN8_9NEOB	BDNF (Fragment)	unreviewed	BDNF
F2VDN6	F2VDN6_9NEOB	BDNF (Fragment)	unreviewed	BDNF
G8HY51	G8HY51_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0N6Y3K6	A0A0N6Y3K6_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8T5	B4Z8T5_9PASS	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1X8V611	A0A1X8V611_MAURE	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
B7T9U2	B7T9U2_LEPOA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B9VTB9	B9VTB9_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
M9ZBL6	M9ZBL6_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HX69	A0A167HX69_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F2VDP2	F2VDP2_9NEOB	BDNF (Fragment)	unreviewed	BDNF
A0A0Y0NMF3	A0A0Y0NMF3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
X2KUL2	X2KUL2_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q8AYJ7	Q8AYJ7_9PASS	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E9KV99	E9KV99_PLELA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1D8EK91	A0A1D8EK91_9ANUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A9Y4T9	A9Y4T9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8UJ78	F8UJ78_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CY36	B6CY36_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
A0A0H4VRF3	A0A0H4VRF3_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT86	F4ZT86_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8Z2	B4Z8Z2_9AVES	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0B5A2L8	A0A0B5A2L8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CY34	B6CY34_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
A0A1C9H661	A0A1C9H661_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1D8EKI5	A0A1D8EKI5_9ANUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5Q5	D6P5Q5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q3C5	V9Q3C5_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
E3TA02	E3TA02_AMPFU	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
C7SSJ8	C7SSJ8_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B9VTC3	B9VTC3_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A9QWK9	A9QWK9_ASCTR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CY35	B6CY35_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
A7KGQ3	A7KGQ3_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
O42313	O42313_CYPCA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A1XD15	A1XD15_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
B6CY33	B6CY33_9SAUR	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
A0A1C9H646	A0A1C9H646_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VVF3	A0A0H4VVF3_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1I9SGN2	A0A1I9SGN2_CHLKI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
K9LIJ4	K9LIJ4_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F6LWD8	F6LWD8_9SALA	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
C7SSK3	C7SSK3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RH67	L7RH67_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0N6Y1Q9	A0A0N6Y1Q9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5M3	D6P5M3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1C9H6G9	A0A1C9H6G9_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D3JCI2	D3JCI2_MAURE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
G3CEL4	G3CEL4_RANSI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MH94	H9MH94_FURLT	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A1XCZ7	A1XCZ7_CHLKI	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0K0NUI3	A0A0K0NUI3_9SALA	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8N3	B4Z8N3_AYTAM	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F4ZT48	F4ZT48_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D6P5R1	D6P5R1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7S5K5	L7S5K5_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8M0	B4Z8M0_9PASS	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W5RTQ6	W5RTQ6_FURLT	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A059VKF3	A0A059VKF3_9PASS	Brain-derived neurotropic factor (Fragment)	unreviewed	BDNF
B7TIX1	B7TIX1_MACTE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
W5RT45	W5RT45_CALMT	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8UJ63	F8UJ63_CHLKI	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J3TKK6	J3TKK6_VARPA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A1XCZ9	A1XCZ9_CTECL	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VVL7	A0A0H4VVL7_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D3JCI3	D3JCI3_MACTE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0M5I4I1	A0A0M5I4I1_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F2VDK1	F2VDK1_9NEOB	BDNF (Fragment)	unreviewed	BDNF
B3SPN2	B3SPN2_MAURE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A167HY37	A0A167HY37_SCEMA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
V9Q4X4	V9Q4X4_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf-b
A0A1D8EK98	A0A1D8EK98_9ANUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8P6	B4Z8P6_CATAU	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F8SN89	F8SN89_9SAUR	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A1W5T3Y7	A0A1W5T3Y7_RHICY	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q27SG5	Q27SG5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VQ02	A0A0H4VQ02_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H4VRB0	A0A0H4VRB0_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
J7GML8	J7GML8_VARJO	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
H9MHB1	H9MHB1_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
C1FYA5	C1FYA5_BOTAT	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0H3W866	A0A0H3W866_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	bdnf
M9T3E5	M9T3E5_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F7J1U9	F7J1U9_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
D2IXJ3	D2IXJ3_9SAUR	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F2VDK9	F2VDK9_9NEOB	BDNF (Fragment)	unreviewed	BDNF
C5H0G7	C5H0G7_AGAAG	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
B3SPL3	B3SPL3_MELNG	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
F6LWE2	F6LWE2_BATAT	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
B4Z8L9	B4Z8L9_CHICK	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
Q8AYJ6	Q8AYJ6_9PASE	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0A0RGB0	A0A0A0RGB0_9NEOB	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
A0A0K0VPM6	A0A0K0VPM6_9SALA	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
L7RH73	L7RH73_9NEOB	Brain-derived neurotrophic factor (Fragment)	unreviewed	BDNF
E3T9Y0	E3T9Y0_ELGMU	Brain derived neurotrophic factor (Fragment)	unreviewed	BDNF
